"ASV","Indicator","stat","p.value","p_adj","Phylum","Class","Order","Family","Genus"
"5d3c3ffca37e157150187f4ae391f11c","Wet",0.57855136217987,0.001,0.005671875,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"cdc321bea0b481c4f15a18d7bbcd966f","Dry",0.577350269189626,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ff07544c41273cc5d50c892c2a8cefa2","Dry",0.577350269189626,0.001,0.005671875,"","","","",""
"2fa8cf026eb2dd3d5f269a4952e38c62","Dry",0.577350269189626,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola"
"a8388f59c434d3f6d81b07894e4945a9","Dry",0.577350269189626,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae",""
"000cdd0f05a9c1efb9f745c616b033e3","Wet",0.575489756956743,0.001,0.005671875,"Methylomirabilota","Methylomirabilia","Rokubacteriales","Rokubacteriales","Rokubacteriales"
"ca5e401532c6e39d17f1f05bfee26c7d","Wet",0.575264614161448,0.001,0.005671875,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"88e37204913e4beb9ca6e6fd374a8779","Dry",0.57495065829632,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"44a53f071b178c8479c2fc31e83ff801","Wet",0.574521254370616,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"a712dc4886ee3c193a9ca99cefdc3958","Wet",0.573684516132894,0.001,0.005671875,"Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas"
"b3bbd48661f8666db5298668cc8782c6","Wet",0.573684516132894,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"b1e32834c3520216a787d94b05ac5fee","Wet",0.573684516132894,0.001,0.005671875,"Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionaceae","Vampirovibrio"
"f3f62e03f09f74119a0621bf34e542bb","Wet",0.573684516132894,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","uncultured"
"cc411d0f7e715d25df064a36772b1ca9","Wet",0.573684516132894,0.001,0.005671875,"Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"41bec4eb08c3f8ba644a9bd0910646aa","Wet",0.573684516132894,0.001,0.005671875,"Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured"
"704d8648c333a82b892591230abe2391","Wet",0.573684516132894,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"4ac5336a2c31461d4edd584f1adf0dac","Wet",0.573684516132894,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"8e13369d322e64910c40d15930536237","Wet",0.573684516132894,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Micavibrionales","",""
"a61d18ff1752317b9b5c57b57baca02b","Wet",0.573684516132894,0.001,0.005671875,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"3f6658d0ae140afdbbbda00606aab7fa","Wet",0.573684516132894,0.001,0.005671875,"Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",""
"89efeee406ccc157bf9b880b0216d092","Dry",0.573212938187327,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Neo-b11"
"10ce9951b2ff565af96a3e067d2d1404","Wet",0.572342029404137,0.002,0.00977119784656797,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"a80ce128db0ef1301fc1eff161f00fde","Dry",0.571839391566454,0.001,0.005671875,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"6cfcd91a39629c6c6f13028cd1b1290f","Dry",0.571627046981407,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured"
"be7dbe718fa1dc0ed3010eb108c2975a","Dry",0.571105099642817,0.004,0.0169033760186263,"Actinobacteriota","Acidimicrobiia","Microtrichales","",""
"19fbbf20f32ce9cf79d66e6507b64260","Dry",0.57066133105824,0.001,0.005671875,"Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"55d420b24f7ce02a5079de16fbc7670f","Wet",0.568828165514395,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Phreatobacter"
"8cc8011a21ac44e795bcf468a990909e","Wet",0.568459159909395,0.003,0.0135111662531017,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"c5e1709da10602c4f2abb2192020df02","Wet",0.566583192309191,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"47f34b40ca006c9b467a850642c8ede0","Dry",0.565554507263057,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium"
"31382d8f6f378196ff6036a6af824484","Wet",0.565488299789581,0.004,0.0169033760186263,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",""
"c2bda0d4619f11c64bbf3c581dd2102a","Dry",0.565188250706685,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae",""
"4bdbbd69656c6692dd852a6f7cc70544","Dry",0.563340791065027,0.001,0.005671875,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"779b9542f4e51df63099fecba5f30517","Dry",0.56268891222729,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","","",""
"872e3063e102da5719eef6488b048a85","Wet",0.562543950463012,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","",""
"040dc9d4171ea9216ea773dd175644b0","Wet",0.562543950463012,0.001,0.005671875,"Patescibacteria","Microgenomatia","Candidatus_Woykebacteria","Candidatus_Woykebacteria","Candidatus_Woykebacteria"
"e436236a99d1e4b20bb5a96909814373","Wet",0.562543950463012,0.001,0.005671875,"Patescibacteria","Microgenomatia","Candidatus_Woesebacteria","Candidatus_Woesebacteria","Candidatus_Woesebacteria"
"43dbf0463eb11a456013c128ab32bf15","Wet",0.562543950463012,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Permianibacter"
"1e96acea85aa6ed4f7cb0d8c4ac502fa","Wet",0.562543950463012,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Rheinheimera"
"f3636c0d08dae13be4966a81c7a99e2e","Wet",0.562543950463012,0.001,0.005671875,"Bacteroidota","Bacteroidia","","",""
"aa37854fb37588c28b967e7a5721c7c4","Wet",0.562543950463012,0.001,0.005671875,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",""
"51193d0e47628ea88487ec4974ae0801","Wet",0.562543950463012,0.001,0.005671875,"Elusimicrobiota","Endomicrobia","Endomicrobiales","Endomicrobiaceae","Endomicrobium"
"22271a0f166c1fb52d0af18fe808ceff","Wet",0.562543950463012,0.001,0.005671875,"Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfosporosinus"
"ae16f3705ee4d4b892616eb6d9a1c133","Wet",0.562543950463012,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"ebd7560dee171864d036d02c1c31f749","Wet",0.562543950463012,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"c96ad93dcc5eb2259d48745b61a8f775","Wet",0.562543950463012,0.001,0.005671875,"Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group"
"e35d04f89321e2e4ddb6f460a991a470","Dry",0.562401039571914,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"f461fb25a69dcc1a1e80c8ceb11dbbe2","Wet",0.561537384770986,0.001,0.005671875,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"0c119c9a2e3aec39d0cd635e8a8e4347","Dry",0.561425370784176,0.001,0.005671875,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"69cb12b4847807577d59442975cc728f","Dry",0.560960847031057,0.001,0.005671875,"Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Singulisphaera"
"b6736b52c4d212c4c24ce731e898eb18","Wet",0.560528343279922,0.001,0.005671875,"Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"b131caf69d6f76a5b5f68d59058d098a","Dry",0.560112033611204,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter"
"17514d1cc6ec1c2af93aa438c82e02de","Wet",0.559971899838532,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","uncultured"
"e22611d1ff3c2506731e75b801a1b9dd","Wet",0.558718971166041,0.002,0.00977119784656797,"Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10"
"6700cda961dee3a224a6f5b704a245c6","Wet",0.558105332085203,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","","",""
"e1a4d15d34594206f1c52e4f240755cd","Wet",0.557359886275098,0.003,0.0135111662531017,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ed2d50f4ecbd2f1ec454a2cf71de6b93","Wet",0.55699163180757,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",""
"beae3f206173dba586d5c0e9516ed28d","Wet",0.556229577457448,0.002,0.00977119784656797,"Actinobacteriota","Acidimicrobiia","Microtrichales","",""
"431bce5758a006a3e374d08d9a75f080","Dry",0.555493247011308,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella"
"54884e9f06572515e52dda5e80861213","Dry",0.554399693606533,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","Microtrichales","",""
"c809ab56177ca0aa9b751005bfda8624","Wet",0.553664481099525,0.001,0.005671875,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"c18bd557ecdcf53b8805805f2a014f4c","Wet",0.553442854121608,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"1d609c04c18041640c3f0453985900fb","Wet",0.552932841828845,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","uncultured"
"aeffc41975ff98789ca30faec64a7d04","Wet",0.552198801758028,0.001,0.005671875,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"0746d3386394e0b00baaa1a331f00ffc","Wet",0.55117825460955,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","D05-2","D05-2"
"8ab328efacf7a269f478f00c8a22c7f7","Wet",0.55117825460955,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256"
"2e90ab27366e10967c7cabdc41217295","Wet",0.55117825460955,0.001,0.005671875,"Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacterales","BBMC-4"
"185652f59b80fc34ed451c886e90541d","Wet",0.55117825460955,0.001,0.005671875,"Elusimicrobiota","Endomicrobia","Endomicrobiales","Endomicrobiaceae","Endomicrobium"
"d31c395a2d2a6554175d947525ad9162","Wet",0.55117825460955,0.001,0.005671875,"Bacteroidota","Bacteroidia","","",""
"34b392f661c7115820af4d05e9fae464","Wet",0.55117825460955,0.001,0.005671875,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Sporomusa"
"2b5d51d5f573cda72d782aba735844c2","Wet",0.55117825460955,0.001,0.005671875,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17"
"d71a0d678303803e34b465eaa35830e1","Wet",0.55117825460955,0.001,0.005671875,"Firmicutes","Clostridia","Lachnospirales","uncultured","uncultured"
"d3e08ecd475ff4677921abd45da657ef","Wet",0.55117825460955,0.001,0.005671875,"Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium"
"5ff5d008fd0493cc6dfb46322c4d5ee5","Dry",0.549742367107223,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",""
"f1f4045b06ff1dbcd8d37abed9178c8c","Wet",0.54946936765945,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"860cad4a96a6731b04179ced8a9fff5b","Wet",0.548034997669291,0.002,0.00977119784656797,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"5722a3bfc5e4c67ba67d8b5fbae76e3b","Wet",0.547091304580921,0.003,0.0135111662531017,"Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus_Xiphinematobacter"
"3e72951d2c06edfc79ed4a3114536d62","Wet",0.546460565644912,0.005,0.0201890989988877,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",""
"29a97d3042cc714eeaf2428ef8538ce3","Wet",0.54619468080839,0.001,0.005671875,"Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group"
"43ce2d70c9f73f6260957be495097747","Wet",0.545741688706428,0.001,0.005671875,"","","","",""
"dc5c91eab5bb5a0e9e638dec24f431ae","Wet",0.54536064257514,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured"
"ee6a7cafe82545887edc0136576a7f33","Wet",0.544986633538629,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",""
"be06898a2445a10573fa78b2d65664f2","Dry",0.54232614454664,0.001,0.005671875,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"6a33c2c42b3254ac32e96d8c5717c964","Dry",0.54232614454664,0.001,0.005671875,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"b27b5596301866d3ef2dc10e02bfcdec","Dry",0.54232614454664,0.001,0.005671875,"Actinobacteriota","Actinobacteria","","",""
"5f7ef4ebe760fbf19c65bc4c2078bbc9","Dry",0.54232614454664,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"6074939dd440ce083764067859409cdf","Dry",0.541718552909365,0.004,0.0169033760186263,"Actinobacteriota","Acidimicrobiia","uncultured","uncultured","uncultured"
"ef23059862dd06fefdc0dd3cebd8b4d3","Dry",0.541569731971485,0.001,0.005671875,"","","","",""
"0397d5ced411d383bfc2189499f81b39","Wet",0.540384767932745,0.008,0.0278962536023055,"Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured"
"e929ca81872d4c18a1cfcd1f6027d7ac","Dry",0.540289608010592,0.003,0.0135111662531017,"Actinobacteriota","Actinobacteria","Frankiales","",""
"71f7aa59283e5ee9b32095ab652adc7e","Wet",0.53979669369634,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"96b1b8ffa4db0cffa18c736de705b0d8","Wet",0.539573202175876,0.001,0.005671875,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"dbdbc9462d64c65714f1e4f4420152cb","Wet",0.539573202175876,0.001,0.005671875,"Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter"
"fe8adc1dbb343d9badcb4732a90777d0","Wet",0.539573202175876,0.001,0.005671875,"Actinobacteriota","Acidimicrobiia","Microtrichales","",""
"7adeaa988a1a935482cfb71c4dfd5966","Wet",0.539573202175876,0.001,0.005671875,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"e8a84e2feb3f55a4c39c7740d679053f","Wet",0.539573202175876,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum"
"f7da457691c0f5aa15fcb41909ad5b48","Wet",0.539573202175876,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"28e0216c98071c44ccc6bb59fd80c68d","Wet",0.539573202175876,0.001,0.005671875,"Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Oscillochloris"
"a37b75f769d54551a79948be8f7f612a","Wet",0.539573202175876,0.001,0.005671875,"Firmicutes","Clostridia","Christensenellales","Christensenellaceae","uncultured"
"2d8b0d64558addcd5a6fe890a22f5171","Wet",0.539573202175876,0.001,0.005671875,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"9fcaba243efb6ca1be6b083078b29e92","Wet",0.539573202175876,0.001,0.005671875,"Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae","uncultured"
"89553e23c3f7b03e568e451cc5e4dc50","Wet",0.539573202175876,0.001,0.005671875,"Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"1c04f59118fd05bc73d04529257b4634","Wet",0.538787118924826,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"89557922064487d48ab1cfdbca1e2373","Dry",0.53836106948782,0.006,0.0231455897980871,"Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","FFCH7168"
"6e52b6d66fc45df972c784b3eaf548d9","Dry",0.538203676730599,0.001,0.005671875,"Acidobacteriota","Acidobacteriae","Acidobacteriae","Acidobacteriae","Paludibaculum"
"00024a7573c92ae018b1f093b9c7dd96","Wet",0.537685765133691,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"bb1d4b7c25793e9f9d58fffd75bb3ea4","Wet",0.537180538877974,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","","",""
"46d469f3ebc581ec1d13be7f845c8d6d","Wet",0.536464742694963,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"597dd0a6fa1800a24a699cdd007eabf3","Dry",0.535567234201306,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"554eb7bf7e5c55ad4a01f64a140edc99","Wet",0.535508783648374,0.003,0.0135111662531017,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"2fc7c57e7dadc5ec373e9afaa7a572ad","Dry",0.534950239807985,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter"
"519d012859fcd9905772aedabb16ec31","Wet",0.534857186416222,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"6d1fee30423e519b0152f4844cbbfe15","Dry",0.53346880256539,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Rhizocola"
"ba4617cc3ddeccfb62d1144226c223f4","Wet",0.532364433030613,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"8d0c91a728047662f13456fe9b62159e","Wet",0.531741247777294,0.002,0.00977119784656797,"Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"ebee5291afdba990c1ca2fc337d122b2","Wet",0.531690595464353,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Tahibacter"
"c255450be9edddca124eed4a6c0d81cc","Wet",0.529852583536535,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae",""
"6890a5eb948f6a39ca0cf16eefcaad18","Wet",0.529445282305574,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",""
"9435080728f476d8244da2ce52e8798d","Dry",0.52903655747442,0.001,0.005671875,"Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","Longimicrobium"
"a559592e9e7b9088116a26e16b624e3c","Dry",0.528886327013497,0.013,0.040402397260274,"Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"393f702e2aba538b4c6db192fdb60284","Wet",0.528824560579698,0.006,0.0231455897980871,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured"
"11511cec458aa54526ebc6de1f30c12b","Wet",0.527713002169008,0.001,0.005671875,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"4bfa53aa3b02e361e526bfd7642d6ec0","Wet",0.527713002169008,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"9daca56444c0b7c40ae348a5d9ce3cba","Wet",0.527713002169008,0.001,0.005671875,"","","","",""
"7472b11dc4f888bee467d40f517b2d0d","Wet",0.527713002169008,0.001,0.005671875,"Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax"
"5f5741d30c22f3df0783db5be519a01d","Wet",0.527713002169008,0.001,0.005671875,"","","","",""
"89eb0f99471fa56bdffcace85542d25a","Wet",0.527713002169008,0.001,0.005671875,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Rheinheimera"
"3fab8575d9b18e80566cf16541490f71","Wet",0.527713002169008,0.001,0.005671875,"Planctomycetota","OM190","OM190","OM190","OM190"
"45a1033bc181a3d144aab8d4fa827c80","Wet",0.527713002169008,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium"
"6e460a30e47ade2f07bf4ba35b3da346","Wet",0.527713002169008,0.001,0.005671875,"Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"0cbb2d1c99bf2b36a25f7ed8f253da02","Wet",0.527713002169008,0.002,0.00977119784656797,"Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionales","Vampirovibrionales"
"a4813b8f2120bcad7d209f4dc84c9153","Wet",0.527713002169008,0.002,0.00977119784656797,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"58c94d7e86b4c21b9cbfc17ca947b075","Dry",0.527244200184941,0.001,0.005671875,"Armatimonadota","uncultured","uncultured","uncultured","uncultured"
"c875e3ef50781dde5a72aa6160222407","Dry",0.526782431639167,0.004,0.0169033760186263,"Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium"
"7d7780f39dbe4987d78b1fa639502bf1","Dry",0.52632716457141,0.003,0.0135111662531017,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"7fd6c5a3355c0a27561f7c04f1cfa26e","Wet",0.52540210980664,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Tagaea"
"e499cb1db379a8101ebc6e046e6acfb0","Wet",0.524356701439427,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Haloactinopolyspora"
"fd98d75497ed66f56b4c564b9fb216d4","Dry",0.523936831995584,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"537973c0250387ecbb72f55256524dbf","Dry",0.523936831995584,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharothrix"
"982f32c75cd65e1d908959f1f871f507","Wet",0.522893604396714,0.002,0.00977119784656797,"Bacteroidota","Ignavibacteria","SJA-28","SJA-28","SJA-28"
"4db0c9e2ce9cf65386bf83de5a22a575","Wet",0.522009390254741,0.001,0.005671875,"Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49"
"0043e53d64078a5437b36d6fc6fb6d39","Wet",0.521823206477634,0.002,0.00977119784656797,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
